timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ
1706885047824,0.0,0.0,0.0,-1.6807296,6.3542113,7.4124484,0.0,0.0,0.0,0.0,0.0,0.0
1706885048974,0.0,0.0,105.0,-1.292869,5.884948,7.9367785,-5.7,-21.48,-30.539999,-0.04642576,-0.010995574,0.007330383
1706885050053,0.0,0.0,0.0,-1.4197617,5.851429,7.9463553,-5.46,-20.939999,-30.119999,0.034208454,0.010995574,0.004886922
1706885051172,0.0,0.0,0.0,1.0342951,6.1650696,7.9104424,-8.76,-21.359999,-30.72,0.17104226,0.20647246,0.17837265
1706885052291,0.0,0.0,0.0,-1.2306197,8.686164,6.208165,-4.8599997,-45.239998,18.539999,-1.1398746,-2.0134118,-0.05131268
1706885053408,0.0,0.0,0.0,-1.5131354,8.908825,3.8235402,22.439999,-40.079998,5.8799996,-0.05131268,-0.20891592,0.032986723
1706885054527,0.0,0.0,0.0,-1.0055647,9.186552,3.7660792,19.32,-41.28,3.9599998,0.09773844,0.062308256,-0.04153884
1706885055646,0.0,0.0,0.0,-1.472434,9.572019,2.4660277,17.16,-40.68,15.24,-0.021991149,0.014660766,-0.002443461
1706885056764,0.0,0.0,0.0,-1.3982137,9.227253,2.56419,16.92,-40.739998,16.56,0.0012217305,0.008552114,-0.0012217305
1706885057793,0.0,0.0,0.0,-1.472434,9.531317,2.9975405,18.0,-41.34,16.98,-0.15027285,-0.7635816,-0.17470746
1706885058841,0.0,0.0,0.0,-0.24899697,8.796297,4.213795,17.76,-38.16,-5.16,0.48624873,1.3060299,0.17959438
1706885059960,0.0,0.0,0.0,-1.4077905,8.588001,4.924873,20.52,-34.98,-2.6399999,-0.06841691,0.080634214,0.009773844
1706885061077,0.0,0.0,0.0,-1.2425907,8.477868,4.9344497,21.72,-36.12,-1.5,0.042760566,0.035430185,-0.0036651916
1706885062196,0.0,0.0,0.0,-1.4197617,8.542512,4.915296,21.359999,-35.7,-2.28,0.019547688,-0.002443461,0.02321288
1706885063317,0.0,0.0,0.0,-1.4748282,8.573636,5.023035,22.74,-36.0,-0.65999997,-0.015882496,0.028099801,-0.018325957
1706885064430,0.0,0.0,0.0,-1.4676456,8.540117,4.9919105,23.76,-35.579998,1.02,0.009773844,0.013439035,0.009773844
1706885065550,0.0,0.0,0.0,-1.2545617,8.700529,4.8219223,22.02,-36.239998,-1.0799999,0.013439035,0.030543262,0.03176499
1706885066670,0.0,0.0,0.0,-1.3910311,9.205706,5.1235914,18.3,-36.36,5.94,-0.60231316,-0.10995574,0.31764993
1706885067779,0.0,0.0,0.0,-0.94092125,9.758766,2.2290018,10.139999,-39.66,14.58,-0.042760566,0.05131268,-0.05131268
1706885068904,0.0,0.0,0.0,0.19632454,9.67018,4.7189717,11.94,-40.379997,12.179999,-0.516792,-1.8240436,-1.0494665
1706885070022,0.0,0.0,0.0,4.1826706,8.384495,4.146757,7.98,-34.26,-17.64,0.10751228,-0.2968805,0.36651915
1706885071136,0.0,0.0,0.0,-1.508347,9.773131,1.2258313,13.799999,-35.28,8.82,-1.3573426,0.04886922,-0.8698721
1706885072256,0.0,0.0,0.0,-0.94092125,9.227253,1.2258313,-6.12,-43.739998,15.0,0.593761,0.42394048,-0.065973446
