timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ
1706886494062,0.0,0.0,0.0,-2.2385786,-1.4915876,9.3421755,0.0,0.0,0.0,0.0,0.0,0.0
1706886495224,0.0,0.0,0.0,-2.2888567,-1.4820108,9.406818,-46.8,-15.599999,-196.5,0.0,0.002443461,-0.0012217305
1706886496457,0.0,0.0,0.0,-2.3199813,-1.5370775,9.344569,-48.36,-16.08,-197.09999,0.0,0.0012217305,-0.0012217305
1706886497574,0.0,0.0,0.0,-2.255338,-1.5155296,9.409213,-47.64,-15.42,-197.58,-0.028099801,0.012217305,-0.002443461
1706886498692,0.0,0.0,0.0,-2.2936451,-1.4580688,9.375694,-46.5,-15.48,-196.26,-0.019547688,0.0061086523,-0.002443461
1706886499812,0.0,0.0,0.0,5.363012,-4.5777135,9.809045,-49.079998,-24.539999,-172.26,-1.6835446,-4.4898596,-2.0305161
1706886500930,0.0,0.0,0.0,0.81881696,2.7940333,7.0700774,-30.119999,-39.059998,3.72,-1.4306464,0.86254174,-0.7330383
1706886502049,0.0,0.0,0.0,2.4253263,3.881001,9.018958,-15.0,-32.579998,-24.119999,0.40317106,-0.065973446,-0.013439035
1706886503167,0.0,0.0,0.0,2.741361,3.2561142,8.825027,-12.84,-45.78,-14.219999,-0.02321288,-0.008552114,-0.059864793
1706886504286,0.0,0.0,0.0,2.779668,-0.14604631,9.557653,-13.44,-34.38,-27.3,0.35063666,-1.269378,0.20647246
1706886505406,0.0,0.0,0.0,-0.21547815,1.9249382,9.691729,-13.62,-39.66,-24.84,0.029321533,0.095294975,-0.002443461
1706886506524,0.0,0.0,0.0,-0.2705448,1.8531121,9.629479,-7.14,-43.44,-22.439999,-0.0012217305,0.002443461,-0.0012217305
1706886507643,0.0,0.0,0.0,-0.21547815,1.8626889,9.67018,-7.02,-43.379997,-21.42,-0.0012217305,0.002443461,0.0
1706886508762,0.0,0.0,0.0,-0.21068975,1.8914193,9.655815,-6.8399997,-44.16,-22.199999,0.0,0.002443461,-0.0012217305
1706886509881,0.0,0.0,0.0,-0.2801216,1.8555063,9.627085,-8.099999,-43.62,-21.6,0.0,0.0012217305,0.0
1706886511001,0.0,0.0,0.0,-0.20829555,1.8076223,9.698911,-7.62,-44.46,-21.3,0.0,0.0012217305,0.0
1706886512051,0.0,0.0,0.0,-0.32321724,1.8076223,9.660604,-8.7,-44.52,-22.14,0.0,0.0012217305,-0.0012217305
1706886513080,0.0,0.0,0.0,-0.19153613,1.8770541,9.737218,-8.22,-43.44,-22.8,0.0,0.0012217305,-0.0012217305
1706886514198,0.0,0.0,0.0,-0.20350714,1.8435353,9.689334,-8.76,-43.5,-22.14,0.0,0.0012217305,-0.0012217305
1706886515318,0.0,0.0,0.0,-0.22984336,1.8842367,9.727641,-9.54,-43.559998,-23.46,0.0,0.0012217305,0.0
1706886516436,0.0,0.0,0.0,-0.20829555,1.8555063,9.6845455,-10.38,-42.84,-25.439999,0.0,0.002443461,0.0
1706886517556,0.0,0.0,0.0,-0.24181437,1.7956513,9.722853,-10.679999,-41.7,-26.22,-0.0012217305,0.002443461,0.0
1706886518673,0.0,0.0,0.0,-0.2657564,1.8483237,9.742006,-10.139999,-41.94,-26.699999,-0.0012217305,0.002443461,0.0
1706886519791,0.0,0.0,0.0,-0.22984336,1.8890251,9.662998,-10.139999,-42.0,-25.619999,-0.0012217305,0.002443461,0.0
1706886520907,0.0,0.0,0.0,-0.2657564,1.8507179,9.765948,-10.32,-42.18,-26.039999,0.0,0.002443461,0.0
1706886522028,0.0,0.0,0.0,-0.30406362,1.8650831,9.76116,-9.599999,-42.42,-25.68,0.0,0.002443461,0.0
1706886523144,0.0,0.0,0.0,-0.24660277,1.8124107,9.782708,-10.98,-42.3,-25.5,-0.0012217305,0.002443461,0.0
1706886524262,0.0,0.0,0.0,-0.260968,1.8938135,9.674969,-10.62,-42.0,-26.039999,0.0,0.002443461,0.0
1706886525380,0.0,0.0,0.0,-0.22266077,1.9009962,9.722853,-10.32,-41.64,-25.08,-0.0012217305,0.002443461,0.0
1706886526496,0.0,0.0,0.0,-0.22026655,1.8842367,9.6845455,-9.96,-42.3,-26.039999,-0.0012217305,0.002443461,0.0
1706886527616,0.0,0.0,0.0,-0.21068975,1.8650831,9.734824,-8.7,-42.18,-25.14,-0.0012217305,0.002443461,0.0
1706886528731,0.0,0.0,0.0,-0.2801216,1.8866309,9.718064,-10.559999,-42.78,-26.039999,0.0,0.002443461,0.0
1706886529849,0.0,0.0,0.0,-0.24181437,1.8626889,9.775525,-10.0199995,-42.6,-25.8,0.0,0.002443461,0.0
1706886530966,0.0,0.0,0.0,-0.21068975,1.8866309,9.763555,-9.719999,-41.94,-26.16,-0.0012217305,0.0036651916,0.0
1706886532018,0.0,0.0,0.0,-0.24899697,1.8746599,9.643845,-10.32,-42.36,-25.74,-0.0012217305,0.002443461,0.0
1706886533202,0.0,0.0,0.0,-0.272939,1.8866309,9.785102,-9.9,-42.18,-25.619999,-0.0012217305,0.002443461,0.0
1706886534320,0.0,0.0,0.0,-0.31364042,1.8842367,9.775525,-9.84,-41.94,-25.859999,-0.0012217305,0.0036651916,0.0012217305
1706886535436,0.0,0.0,0.0,-0.30885202,1.8986019,9.770737,-8.94,-42.0,-25.08,0.0,0.002443461,0.0
1706886536554,0.0,0.0,0.0,-0.28491,1.8171991,9.749189,-9.78,-42.12,-26.039999,-0.0012217305,0.002443461,0.0
1706886537672,0.0,0.0,0.0,-0.23942018,1.9057846,9.768343,-9.9,-42.0,-25.859999,-0.0012217305,0.002443461,0.0
1706886538789,0.0,0.0,0.0,-0.29688102,1.9129672,9.7084875,-10.5,-41.82,-25.98,-0.0012217305,0.002443461,0.0
1706886539908,0.0,0.0,0.0,-0.25857377,1.8650831,9.682152,-9.179999,-42.42,-25.8,0.0,0.002443461,0.0
1706886540998,0.0,0.0,0.0,-0.33039984,1.9536686,9.725247,-10.0199995,-42.48,-25.92,-0.0012217305,0.002443461,0.0012217305
1706886542141,0.0,0.0,0.0,-0.32800564,1.8986019,9.689334,-10.26,-42.78,-25.98,0.0,0.0036651916,0.0
1706886543261,0.0,0.0,0.0,-0.2753332,1.8770541,9.758766,-9.9,-42.66,-25.859999,-0.0012217305,0.002443461,0.0
1706886544377,0.0,0.0,0.0,-0.29927522,1.8794483,9.773131,-10.0199995,-42.54,-26.4,-0.0012217305,0.002443461,0.0
1706886545495,0.0,0.0,0.0,-0.24181437,1.9201498,9.720459,-10.5,-42.42,-25.8,0.0,0.002443461,0.0
1706886546613,0.0,0.0,0.0,-0.32561144,1.9033904,9.694122,-8.94,-42.3,-25.92,-0.0012217305,0.0036651916,0.0012217305
1706886547731,0.0,0.0,0.0,-0.24420857,1.8722657,9.727641,-9.78,-42.0,-26.22,-0.0012217305,0.002443461,0.0
1706886548843,0.0,0.0,0.0,-0.31364042,1.8602947,9.662998,-10.2,-42.18,-25.859999,-0.002443461,0.002443461,0.0
1706886549965,0.0,0.0,0.0,-0.24660277,1.8746599,9.768343,-9.48,-40.62,-25.26,-0.0012217305,0.0036651916,0.0012217305
1706886551082,0.0,0.0,0.0,-0.30885202,1.9393034,9.7084875,-9.36,-42.36,-26.58,0.0,0.0036651916,0.0
1706886552198,0.0,0.0,0.0,-0.22744916,1.8315643,9.749189,-9.48,-42.36,-25.8,-0.0012217305,0.002443461,0.0
1706886553316,0.0,0.0,0.0,-0.21547815,1.8339585,9.68694,-9.96,-42.36,-25.859999,-0.0012217305,0.002443461,0.0
1706886554433,0.0,0.0,0.0,-0.22266077,1.8626889,9.703699,-10.2,-41.399998,-26.039999,-0.0012217305,0.002443461,0.0
1706886555551,0.0,0.0,0.0,-0.31124622,1.8746599,9.794679,-9.96,-41.94,-25.98,0.0,0.0036651916,0.0
1706886556668,0.0,0.0,0.0,-0.21547815,1.9081788,9.809045,-9.66,-42.12,-26.4,0.0,0.0036651916,0.0012217305
1706886557783,0.0,0.0,0.0,-0.29209262,1.9009962,9.67018,-9.48,-42.6,-25.74,-0.0012217305,0.002443461,0.0
1706886558902,0.0,0.0,0.0,-0.32561144,1.8531121,9.7084875,-10.5,-42.239998,-25.74,-0.0012217305,0.002443461,0.0
1706886559952,0.0,0.0,0.0,-0.30645782,1.8555063,9.667787,-9.78,-41.879997,-25.8,-0.002443461,0.002443461,0.0
1706886561137,0.0,0.0,0.0,-0.29927522,1.9009962,9.672575,-9.84,-41.34,-26.039999,-0.0012217305,0.0036651916,0.0
1706886562254,0.0,0.0,0.0,-0.32321724,1.910573,9.677363,-10.26,-42.96,-24.779999,-0.0012217305,0.002443461,0.0
1706886563375,0.0,0.0,0.0,-0.33758244,1.9153614,9.682152,-10.139999,-42.48,-25.019999,0.0,0.0036651916,0.0
1706886564490,0.0,0.0,0.0,-0.24899697,1.8650831,9.730036,-9.78,-41.94,-26.16,-0.0012217305,0.002443461,0.0
1706886565608,0.0,0.0,0.0,-0.31124622,1.910573,9.727641,-9.9,-42.48,-26.279999,-0.0012217305,0.002443461,0.0
1706886566725,0.0,0.0,0.0,-0.25857377,1.9057846,9.718064,-9.78,-42.12,-26.039999,-0.0012217305,0.002443461,0.0
1706886567841,0.0,0.0,0.0,-0.25617957,1.8579005,9.742006,-9.599999,-43.379997,-25.26,-0.0012217305,0.0036651916,0.0
1706886568931,0.0,0.0,0.0,-0.25857377,1.9057846,9.691729,-10.38,-42.84,-26.58,-0.0012217305,0.002443461,0.0
1706886570076,0.0,0.0,0.0,-0.2777274,1.8650831,9.720459,-10.44,-42.3,-26.64,0.0,0.0036651916,0.0
1706886571193,0.0,0.0,0.0,-0.24899697,1.8938135,9.734824,-9.719999,-42.54,-25.8,-0.0012217305,0.002443461,0.0
1706886572309,0.0,0.0,0.0,-0.30166942,1.9033904,9.655815,-9.48,-42.84,-26.34,-0.002443461,0.002443461,0.0
1706886573428,0.0,0.0,0.0,-0.2801216,1.8890251,9.722853,-9.84,-42.54,-26.34,-0.0012217305,0.002443461,0.0
1706886574545,0.0,0.0,0.0,-0.2657564,1.8435353,9.746795,-10.26,-42.66,-26.46,-0.0012217305,0.0036651916,0.0012217305
1706886575663,0.0,0.0,0.0,-0.29688102,1.8986019,9.689334,-9.96,-42.36,-26.76,-0.0012217305,0.002443461,0.0
1706886576779,0.0,0.0,0.0,-0.272939,1.9440918,9.64145,-9.96,-42.96,-25.439999,-0.0012217305,0.002443461,0.0
1706886577896,0.0,0.0,0.0,-0.2896984,1.9440918,9.667787,-9.719999,-42.96,-26.039999,-0.002443461,0.002443461,0.0
1706886579012,0.0,0.0,0.0,-0.30406362,1.9201498,9.785102,-10.5,-42.059998,-25.74,-0.0012217305,0.002443461,0.0
1706886580129,0.0,0.0,0.0,-0.2825158,1.8722657,9.718064,-10.2,-42.42,-25.68,-0.0012217305,0.002443461,0.0
1706886581246,0.0,0.0,0.0,-0.30645782,1.8938135,9.739613,-9.3,-41.34,-27.539999,-0.0012217305,0.002443461,0.0
1706886582363,0.0,0.0,0.0,-0.30645782,1.8746599,9.696517,-10.139999,-43.739998,-24.119999,-0.0012217305,0.002443461,0.0
1706886583481,0.0,0.0,0.0,-0.33518824,1.8770541,9.821015,-9.42,-42.48,-25.5,-0.0012217305,0.002443461,0.0
1706886584596,0.0,0.0,0.0,-0.2657564,1.9081788,9.734824,-10.08,-42.6,-25.68,-0.0012217305,0.002443461,0.0
1706886585713,0.0,0.0,0.0,-0.31364042,1.9177556,9.6845455,-9.059999,-41.64,-25.98,-0.0012217305,0.002443461,0.0
1706886586832,0.0,0.0,0.0,-0.29688102,1.8770541,9.703699,-9.719999,-42.3,-26.82,-0.0012217305,0.002443461,0.0
1706886587880,0.0,0.0,0.0,-0.2801216,1.9488802,9.68694,-9.96,-42.18,-26.039999,-0.002443461,0.0012217305,0.0
1706886589066,0.0,0.0,0.0,-0.34237084,1.9201498,9.703699,-9.96,-42.84,-25.199999,-0.002443461,0.002443461,0.0
1706886590183,0.0,0.0,0.0,-0.2896984,1.8842367,9.710882,-9.3,-42.12,-25.619999,-0.0012217305,0.0036651916,0.0
1706886591302,0.0,0.0,0.0,-0.272939,1.8339585,9.660604,-9.42,-42.48,-26.22,-0.0012217305,0.002443461,0.0012217305
1706886592418,0.0,0.0,0.0,-0.29688102,1.8674773,9.653421,-9.54,-42.42,-26.76,-0.002443461,0.002443461,0.0
1706886593535,0.0,0.0,0.0,-0.33997664,1.8818425,9.734824,-9.719999,-42.059998,-27.3,-0.0012217305,0.002443461,0.0
1706886594651,0.0,0.0,0.0,-0.2896984,1.8866309,9.655815,-10.139999,-42.48,-25.92,-0.002443461,0.002443461,0.0
1706886595769,0.0,0.0,0.0,-0.2801216,1.922544,9.763555,-10.38,-41.7,-26.039999,-0.002443461,0.002443461,0.0012217305
