timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ
1706849563218,52.3713692324236,4.948350079357624,73.0,-3.5003228,-2.9640217,8.619126,-21.96,11.04,-32.46,0.012217305,0.02565634,-0.02687807
1706849564338,52.3713692324236,4.948350079357624,74.0,-3.4117374,-2.954445,8.62152,-22.74,11.46,-32.82,0.017104227,0.007330383,0.0012217305
1706849565460,52.3713692324236,4.948350079357624,75.0,-3.3997664,-3.086126,8.853758,-23.58,11.219999,-32.52,0.029321533,0.039095376,-0.04642576
1706849566578,52.3713692324236,4.948350079357624,75.0,-3.4117374,-3.1244333,8.583213,-24.24,10.62,-31.98,0.012217305,0.02565634,-0.004886922
1706849567697,52.3713692324236,4.948350079357624,75.0,-3.4213142,-2.9520507,8.647857,-23.34,10.92,-32.7,0.0,-0.004886922,0.0012217305
1706849568816,52.371384403668344,4.94834647513926,77.0,-3.4213142,-2.8107927,8.695741,-22.74,10.74,-32.7,-0.019547688,-0.017104227,-0.021991149
1706849569934,52.37138222437352,4.948346726596355,78.0,-3.4572272,-3.0885203,8.643068,-22.02,11.82,-31.5,-0.002443461,0.008552114,0.0061086523
1706849571053,52.371390061452985,4.948341613635421,74.0,-3.4141316,-2.8682537,8.662222,-22.26,10.32,-32.1,0.0012217305,-0.0061086523,0.009773844
1706849572171,52.37139048054814,4.948350330814719,75.0,5.875371,-3.904943,7.807492,-23.76,10.679999,-30.06,-0.9896017,-1.7385225,-1.5063937
1706849573287,52.37139048054814,4.948350330814719,77.0,7.285556,-3.1914709,9.765948,-39.6,2.04,-18.18,-0.4166101,0.33841935,0.88331115
1706849574409,52.37138897180557,4.948348319157958,75.0,8.204929,-3.9384618,4.7261543,-13.86,21.72,-22.68,-0.29565877,-0.5705481,-0.9627236
1706849575528,52.3713882593438,4.948367178440094,75.0,4.1395745,-5.8322754,7.21373,-18.6,19.56,-26.519999,0.16615535,-0.516792,-1.1606439
1706849576647,52.371394713409245,4.9483767338097095,76.0,2.1068976,-7.807492,7.33344,-22.14,8.16,-23.699999,-0.61941737,0.62796944,-0.2883284
1706849577717,52.3713908996433,4.948389222845435,76.0,2.7509377,-6.0142345,8.099585,-1.26,25.56,-17.94,-0.05009095,-0.44226643,0.05009095
1706849578883,52.37139752134681,4.948375895619392,76.0,2.6527755,-7.3310456,6.603208,5.1,31.98,-15.36,0.18570304,0.35918877,-0.44226643
1706849580002,52.37140741199255,4.948401292786002,76.0,0.038307227,0.047884032,10.649409,9.719999,11.639999,-23.519999,0.103847094,-0.07696902,0.63529986
1706849581121,52.3714136146009,4.9483761470764875,78.0,-1.5035586,2.7102363,8.875306,2.82,-5.4,-33.899998,0.1001819,0.19425514,0.2284636
1706849582235,52.37140707671642,4.948386708274484,77.0,-0.94810385,3.3662477,9.284714,3.1799998,-12.36,-29.039999,-0.019547688,-0.0036651916,-0.018325957
1706849583355,52.37140707671642,4.948386708274484,77.0,-0.94570965,3.3614593,9.315839,4.02,-12.24,-29.4,-0.021991149,-0.0061086523,0.02443461
1706849584474,52.37140707671642,4.948386708274484,76.0,-2.5713725,2.360683,9.313444,8.46,-10.0199995,-26.699999,-0.06719518,-0.06352998,-0.062308256
1706849585594,52.37140707671642,4.948386708274484,76.0,-3.7948096,-5.827487,6.6774287,24.84,4.7999997,-26.099998,-0.06352998,-0.14294247,0.04520403
1706849586704,52.37140707671642,4.948386708274484,76.0,-4.307169,-5.829881,6.682217,18.119999,13.799999,-23.76,0.19425514,-0.058643065,0.08307768
1706849587828,52.37140707671642,4.948386708274484,75.0,-4.213795,-4.050989,7.6853876,23.16,9.36,-25.32,0.408058,-0.103847094,0.09040806
1706849588948,52.37141814082861,4.948390731588006,76.0,-3.7660792,-3.7708676,8.513782,21.24,5.3399997,-20.1,-0.1600467,-0.1685988,0.057421334
1706849590067,52.37142052967101,4.948392743244767,75.0,-2.0087352,-8.554482,-0.8738836,4.5,-5.8799996,-57.6,-3.418402,0.2773328,-0.05375614
1706849591182,52.37142664846033,4.9483714532107115,74.0,-2.542642,-9.057265,3.5529952,5.7599998,15.36,-39.0,-0.04153884,0.018325957,-0.04520403
1706849592301,52.371441568247974,4.9484029691666365,73.0,-2.4109612,-8.9998045,2.9257145,4.2,16.14,-39.42,-0.02687807,-0.028099801,0.018325957
1706849593421,52.371441568247974,4.9484029691666365,71.0,-2.4899697,-9.248801,2.6384103,3.9599998,15.54,-39.54,-0.004886922,0.0036651916,0.0012217305
1706849594541,52.3714141594246,4.948391234502196,70.0,-2.4396915,-8.944737,3.1771057,4.98,15.96,-39.78,0.002443461,-0.018325957,-0.02321288
1706849595659,52.371411309577525,4.948397688567638,69.0,-2.267309,-8.856153,3.1435869,3.8999999,16.02,-40.44,-0.036651913,-0.008552114,-0.0012217305
1706849596777,52.37139873672277,4.948402130976319,69.0,-2.4349031,-8.899248,3.1292217,4.62,15.839999,-40.559998,0.0036651916,0.009773844,0.004886922
1706849597894,52.371397144161165,4.94841730222106,70.0,-2.360683,-8.9279785,3.095703,3.54,15.599999,-39.3,0.0,0.002443461,-0.002443461
1706849599013,52.371397144161165,4.94841730222106,71.0,-2.3463178,-8.925584,3.3087866,3.4199998,15.299999,-40.14,0.05375614,-0.007330383,0.010995574
1706849600131,52.371397144161165,4.94841730222106,70.0,-2.2337902,-8.918402,3.098097,4.14,16.14,-40.559998,-0.012217305,-0.0012217305,0.0036651916
1706849601247,52.371397144161165,4.94841730222106,69.0,-2.3894134,-8.92319,3.1866825,4.7999997,16.14,-40.8,-0.004886922,0.004886922,0.0036651916
1706849602367,52.371397144161165,4.94841730222106,69.0,-2.0829554,-8.470686,3.5218706,4.08,15.78,-40.92,0.064751714,0.05131268,0.0012217305
1706849603487,52.37140556797385,4.948421996086836,69.0,2.408567,-3.323152,8.645462,-9.179999,5.04,-55.32,0.22968534,-0.24312437,0.13561209
1706849604605,52.37140586134046,4.948421157896519,69.0,0.8810662,-6.0022635,9.818622,-14.34,-3.84,-61.859997,-0.37018433,0.7892379,-0.5131268
1706849605675,52.37141885329038,4.948412524536252,71.0,0.8882488,-5.837064,6.6989765,-14.28,4.98,-57.0,0.13805555,0.0061086523,0.0
1706849606841,52.37141994293779,4.948397688567638,72.0,5.365406,-6.2704144,8.200141,-21.96,4.02,-58.199997,-0.11362094,0.22724187,-0.34330627
1706849607958,52.37141751218587,4.948402550071478,72.0,7.66384,-12.562376,4.584896,-16.26,-6.54,-59.82,3.055548,-1.9999728,-6.7635
1706849609076,52.37142241559923,4.948402550071478,72.0,5.317522,-1.8459295,7.819463,-32.219997,7.56,-49.5,0.6536258,-0.40683624,-0.21380283
1706849610192,52.37143779639155,4.948397101834416,0.0,4.6519337,-4.309563,8.391677,-24.0,8.04,-53.94,-0.43371433,-0.28099802,-0.47647488
1706849611310,52.37143733538687,4.948340440168977,71.0,3.0238767,-5.1666875,9.770737,-25.26,10.38,-50.16,0.12339478,0.7965683,-0.23090707
1706849612433,52.37142291851342,4.948298446834087,72.0,4.3861775,-5.1786585,7.2951326,-24.84,11.7,-50.399998,0.36041048,-0.18692477,-0.004886922
1706849613551,52.371416757814586,4.94827950373292,72.0,3.8019924,-7.4986396,6.9383965,-28.14,11.04,-49.02,-0.27977628,-0.816116,0.2284636
1706849614660,52.371416171081364,4.948260979726911,74.0,3.6966474,-4.2784386,11.468226,-30.779999,8.46,-49.559998,-0.23335053,0.058643065,0.59620446
1706849615786,52.37141814082861,4.948276150971651,74.0,5.8681884,-6.6893997,9.141062,-37.26,6.7799997,-53.1,-0.10873401,0.40439278,0.63407815
1706849616906,52.37142585217953,4.948263326659799,75.0,3.2680852,-3.9240966,8.556877,-37.5,5.58,-60.48,0.028099801,0.3933972,0.09040806
1706849618024,52.37142501398921,4.948246479034424,77.0,5.3606176,-2.7844565,3.8738184,-26.88,6.8399997,-62.219997,0.172264,-0.3286455,-0.10140363
1706849619143,52.371420403942466,4.948224434629083,79.0,3.8953662,-4.012682,5.1666875,-22.26,11.219999,-55.92,-0.1282817,0.10751228,-0.17348573
1706849620258,52.37141428515315,4.948189482092857,80.0,2.8898015,-4.8219223,7.759608,-24.359999,12.12,-52.68,0.267559,0.28221974,0.09773844
1706849621379,52.37138779833913,4.948188308626413,80.0,3.7780502,-5.2744265,10.053253,-26.939999,10.559999,-54.899998,0.15515977,-0.29443705,-0.2687807
1706849622497,52.37138012889773,4.948177244514227,79.0,2.1308396,-4.211401,7.491457,-25.68,7.74,-53.94,-0.37140608,-0.19181168,0.14049901
1706849623615,52.371387127786875,4.948170790448785,79.0,2.4779987,-4.381389,8.499416,-25.8,8.04,-54.0,-0.312763,0.535118,0.68416905
1706849624735,52.371390564367175,4.948149248957634,81.0,3.799598,-4.010288,8.995016,-28.56,9.24,-53.34,-0.18448131,0.1881465,-0.516792
1706849625853,52.37138272728771,4.94812267832458,82.0,4.7429137,-1.8483237,11.358093,-27.06,7.2,-57.539997,-0.087964594,-0.25289822,-0.57910025
1706849626971,52.37138331402093,4.9481099378317595,82.0,4.048595,-3.799598,4.355053,-25.56,15.96,-53.82,-0.4288274,-0.2565634,0.12461651
1706849628090,52.37137434538454,4.948089485988021,83.0,3.775656,-5.3582234,8.791509,-28.859999,14.219999,-51.899998,-0.30665436,0.33108896,0.07941248
1706849629206,52.37136206589639,4.948086971417069,83.0,4.5872903,-5.2959743,9.514558,-28.859999,11.94,-52.8,0.32986724,-0.05497787,0.089186326
1706849630325,52.371371453627944,4.948041038587689,83.0,4.0414124,-2.908955,6.435614,-32.94,7.5,-53.579998,0.12217305,-0.27488935,-0.47769663
1706849631445,52.37136835232377,4.948017066344619,83.0,6.169858,-1.7166426,5.7245364,-30.72,3.24,-56.82,-0.0061086523,-0.6585127,0.3481932
1706849632562,52.37137271091342,4.947995105758309,84.0,4.8626237,-3.5458126,8.746018,-28.619999,4.2599998,-58.5,-0.41416663,0.1160644,0.57787853
1706849633634,52.371371034532785,4.947963086888194,86.0,4.5801077,-4.0174704,6.7372837,-23.16,11.58,-57.6,-0.029321533,0.516792,0.5815437
1706849634800,52.37137258518487,4.947964008897543,87.0,5.7843914,-4.0916905,7.704541,-23.039999,17.1,-50.82,0.26389378,0.07941248,-0.376293
1706849635918,52.371376692317426,4.947949340566993,88.0,6.3661823,-3.9935284,6.4260373,-28.8,12.48,-50.34,-0.111177474,-0.33108896,-0.49846604
1706849637038,52.37139052245766,4.947936264798045,89.0,6.4020953,-3.6248214,10.132261,-29.58,11.82,-49.26,-0.15515977,-0.19181168,-0.40683624
1706849638154,52.371395509690046,4.947927547618747,89.0,8.267179,-4.4101195,6.895301,-30.599998,8.5199995,-52.559998,-0.12217305,-0.2968805,-0.1966986
1706849639271,52.37138939090073,4.9478754960000515,90.0,4.187459,-4.6830587,7.9631147,-26.22,10.139999,-54.0,0.18203785,0.3652974,0.48991394
1706849640392,52.371381050907075,4.947871472686529,90.0,4.6160207,-5.5282116,3.7493198,-28.14,12.96,-51.66,0.23579398,-0.02076942,-0.4801401
1706849641512,52.37137828487903,4.947842136025429,91.0,4.2161894,-3.0669725,6.2991447,-33.36,5.4,-54.6,-0.010995574,-0.2321288,0.056199603
1706849642621,52.37137434538454,4.947821348905563,90.0,4.096479,-2.9281087,7.417237,-28.68,5.1,-52.32,-0.19547687,0.12705997,0.34574974
1706849643748,52.37137891352177,4.947826378047466,90.0,3.6415808,-3.5051112,9.500193,-26.099998,17.94,-50.82,-0.10873401,0.4251622,0.8258898
1706849644867,52.37136663403362,4.947806010022759,90.0,4.644751,-3.2273839,10.354922,-31.08,16.38,-49.739998,-0.02321288,-0.27366763,0.2846632
1706849645985,52.37136449664831,4.947788240388036,90.0,4.096479,-1.3120226,6.0980315,-32.04,12.48,-49.92,0.052534413,0.23701571,-0.36651915
1706849647104,52.37136504147202,4.947762005031109,89.0,6.6726403,-2.2266076,6.167464,-27.96,11.4,-51.36,0.3286455,-0.3848451,-0.32498032
1706849648221,52.37136013805866,4.947734009474516,90.0,4.4603977,-3.5889084,8.418014,-31.26,10.0199995,-53.28,-0.23457226,-0.043982297,-0.21991149
1706849649340,52.37135280389339,4.947694027796388,89.0,3.6511576,-1.7597382,9.876082,-31.38,9.24,-54.36,0.33475417,-0.29565877,0.24801129
1706849650461,52.371348277665675,4.947696290910244,88.0,4.6591167,-4.369418,5.094861,-32.1,8.7,-53.94,0.20525073,-0.72082096,0.33353242
1706849651579,52.371335118077695,4.947675252333283,88.0,5.5856724,-5.0876784,8.523358,-31.74,6.7799997,-52.62,-0.25778514,-0.23701571,0.19425514
1706849652610,52.371338973753154,4.947663769125938,88.0,5.3845596,-2.791639,8.765172,-32.219997,3.06,-51.899998,-0.23090707,0.4642576,0.51068336
1706849653657,52.37134790048003,4.9476449098438025,89.0,5.746084,-0.94331545,7.1706343,-27.72,1.74,-53.219997,0.04642576,-0.2565634,-0.68416905
1706849654776,52.37135066650808,4.947642395272851,89.0,5.5018754,-3.1962593,7.299921,-24.96,6.12,-51.66,-0.0842994,-0.0720821,-0.17837265
1706849655894,52.371349199675024,4.947625966742635,87.0,3.2968156,-2.408567,10.927136,-27.72,8.28,-51.78,0.15882497,0.312763,-0.10262536
1706849657013,52.37135288771242,4.9476024974137545,88.0,5.5976434,0.18914193,4.1491513,-31.14,7.5,-52.68,0.23579398,-0.42271876,0.15149458
1706849658132,52.371352217160165,4.947603838518262,87.0,1.8100165,-5.3725886,6.9383965,-34.02,3.54,-54.899998,-0.2932153,0.3726278,0.8222246
1706849659247,52.37134697847068,4.947585230693221,88.0,3.5003228,-2.822764,7.908048,-27.66,6.18,-55.32,0.0036651916,0.21868975,0.05009095
1706849660368,52.37134287133813,4.947564024478197,88.0,7.086837,1.2378023,4.96318,-27.18,3.0,-56.46,0.18692477,-0.43860126,-0.204029
1706849661487,52.3713269457221,4.947544494643807,86.0,-0.9959879,-8.698134,9.392453,-21.539999,6.42,-56.34,0.30787608,0.24556783,0.056199603
1706849662599,52.37131818663329,4.947527814656496,86.0,-2.0709844,-7.0126166,5.118803,-17.76,8.099999,-56.039997,-0.015882496,0.8197812,0.5900958
1706849663724,52.37131382804364,4.947514655068517,85.0,3.1387985,-5.0182467,5.056554,-17.88,12.9,-50.82,-0.35185838,-0.63529986,-0.34208453
1706849664843,52.37131282221526,4.94750551879406,84.0,6.3111157,-8.872911,4.3718123,-24.06,16.38,-46.559998,-0.52778757,0.13439035,0.89552844
1706849665961,52.371316007338464,4.947493197396398,0.0,-2.3558946,-10.7116585,-0.50038815,-3.54,20.82,-8.04,0.1563815,0.59986967,0.2125811
1706849667081,52.37130326684564,4.947468135505915,0.0,-2.0350714,-9.0237465,-0.24899697,-3.84,19.14,-5.7,0.14905111,-0.10262536,-0.034208454
1706849668199,52.37129815388471,4.947465872392058,0.0,0.5267244,-11.468226,0.5386954,-10.44,22.74,-18.0,-0.5522222,0.5009095,-0.096516706
1706849669316,52.37130645196885,4.947411557659507,0.0,-1.9656396,-9.564836,1.1420342,-7.9199996,21.66,-15.9,0.1563815,-0.12095132,-0.23457226
1706849670437,52.371307709254324,4.9473789520561695,0.0,-0.5602432,-9.222465,0.34955344,-11.04,23.519999,-18.72,-0.08307768,-0.23457226,0.2284636
1706849671555,52.37130812834948,4.947374425828457,0.0,-3.5529952,-10.237606,2.3798366,-5.3399997,24.779999,-18.48,0.23335053,0.29932398,0.2687807
1706849672673,52.37130934372544,4.947360511869192,0.0,-2.597709,-8.475474,3.655946,-1.92,23.699999,-21.96,0.12950343,0.33964106,-0.21380283
1706849673793,52.37130695488304,4.947339473292232,0.0,-0.59376204,-8.554482,3.1244333,-0.96,25.019999,-18.6,-0.062308256,0.52778757,-0.3408628
1706849674911,52.37132107838988,4.947305526584387,84.0,4.4915223,-4.2904096,8.073248,-9.36,26.64,-21.779999,1.4807373,-0.28221974,-1.0225884
1706849676029,52.37132627516985,4.9472935404628515,82.0,1.7357962,-3.2345665,4.7740383,-34.739998,11.94,-51.239998,0.32498032,-0.52778757,0.23945917
1706849677143,52.37133122049272,4.947304269298911,81.0,4.357447,-8.707711,8.995016,-34.32,16.26,-45.84,-0.2003638,-1.0873401,-0.073303826
1706849678261,52.3713330226019,4.947286667302251,81.0,3.7972038,-4.7309427,7.398083,-38.28,12.599999,-45.12,-0.21135938,0.17104226,0.7855727
1706849679382,52.371343919076025,4.947287840768695,81.0,2.7461493,-8.133103,9.308656,-40.44,12.24,-40.079998,-0.21991149,0.41416663,0.54611355
1706849680503,52.371350792236626,4.947280716150999,82.0,-1.8052281,-7.2304893,5.997475,-41.7,14.28,-37.38,-0.7330383,1.0311406,1.4892895
1706849681571,52.37135033123195,4.947269484400749,82.0,-2.4827871,-6.6103907,6.0477533,8.04,41.579998,-2.6399999,-0.008552114,0.30176744,-0.2406809
1706849682737,52.37135339062661,4.947254313156009,84.0,-2.8203697,-5.523423,5.9807158,5.46,40.559998,-7.02,-0.10751228,-0.05497787,-0.31031954
1706849683857,52.37136663403362,4.947265041992068,85.0,-2.9161377,-7.2185183,6.6247563,2.34,39.899998,-9.66,0.14172074,0.032986723,-0.02443461
1706849684976,52.37137991935015,4.947248445823789,87.0,-4.5992613,-7.405266,5.626374,3.0,39.36,-11.34,0.10262536,-0.11362094,-0.002443461
1706849686094,52.37138876225799,4.947250289842486,88.0,-4.000711,-5.932832,4.6351743,3.8999999,40.98,-10.32,-0.05131268,-0.31520647,-0.02443461
1706849687209,52.37139437813312,4.947269316762686,89.0,-2.9017725,-7.007828,4.8338933,5.46,41.1,-9.24,-0.30665436,-0.056199603,0.007330383
1706849688328,52.37141684163362,4.947263449430466,89.0,2.7150247,-6.8929067,5.5377884,0.24,38.879997,-10.08,-0.010995574,-0.20647246,-0.46792278
1706849689453,52.371415165252984,4.947277028113604,89.0,3.7828386,-7.338228,6.88333,-30.359999,25.74,8.46,-0.6585127,1.2791518,-0.23945917
1706849690559,52.3714247206226,4.9472849909216166,87.0,-2.4636335,-8.121132,1.7022774,-4.38,41.52,8.94,0.02687807,0.10629055,-0.09040806
1706849691685,52.37143331207335,4.94730225764215,87.0,-1.7381904,-8.537724,2.4013844,-3.06,42.3,12.0,-0.08674286,0.118507855,-0.09773844
1706849692802,52.371440436691046,4.947315584868193,85.0,-1.3982137,-8.133103,2.3056161,-1.8,42.719997,12.179999,-0.002443461,0.18081611,-0.13561209
1706849693918,52.37143716774881,4.947340143844485,86.0,5.533,-17.97806,1.3790601,-4.74,41.879997,12.66,1.3011429,-0.49235737,-2.542421
1706849695048,52.37144446000457,4.947335869073868,89.0,7.52737,-7.565677,4.3167458,-35.34,18.779999,9.54,0.119729586,-0.8063421,-0.3811799
1706849696157,52.37145904451609,4.947329079732299,0.0,5.4420204,-6.5146227,0.035913024,-33.66,19.26,20.1,-1.4966198,0.3640757,0.43127087
1706849697273,52.37148817162961,4.947294294834137,88.0,6.3781533,-4.19943,3.311181,-36.719997,17.34,9.42,0.1001819,-0.46914452,-0.10262536
1706849698393,52.371503175236285,4.947269903495908,90.0,6.789956,-3.2992098,2.5881321,-36.239998,14.88,4.98,0.40561453,0.087964594,-0.2968805
1706849699512,52.37151314970106,4.9472567439079285,92.0,8.310274,-6.167464,1.7381904,-36.899998,13.62,4.7999997,0.6560693,0.3005457,0.31398472
1706849700542,52.371535864658654,4.947272082790732,93.0,3.9121256,-3.5051112,7.9391727,-27.3,22.619999,1.5,1.3267993,-0.09407325,0.6365216
1706849701589,52.37155556213111,4.9472620245069265,92.0,-0.33758244,2.6527755,8.714894,-11.58,11.4,-28.619999,0.56077427,-0.18325958,-0.6059783
1706849702709,52.37155744805932,4.947276692837477,93.0,12.476185,-1.0845734,4.9081135,-3.12,10.0199995,-32.579998,-0.12461651,-1.5442673,-1.0054842
1706849703827,52.37157538533211,4.94725925847888,92.0,-1.5753847,3.3087866,8.226477,-20.22,16.56,-22.92,1.3683381,1.428203,-0.014660766
1706849704947,52.37159286160022,4.947246098890901,93.0,-3.9719806,11.951855,7.493851,2.8799999,28.98,-9.059999,7.0652676,-2.7977629,2.4312437
1706849706066,52.37160593736917,4.9472040217369795,93.0,-0.46686932,5.6359506,8.087613,12.0,-6.66,-32.7,0.06963864,0.33475417,-0.018325957
1706849707183,52.37160752993077,4.9471925385296345,94.0,5.3007627,-0.0023942017,11.317391,7.2599998,-5.58,-33.78,-1.2559389,-2.4691174,-1.4672983
1706849708298,52.37162877805531,4.947187760844827,95.0,5.2768207,-5.0014873,18.148048,-47.219997,0.84,-20.22,0.34330627,1.1374311,0.3042109
1706849709418,52.37165052909404,4.947154400870204,96.0,3.2561142,0.92176765,4.596867,-37.38,10.62,-27.3,-1.314582,-0.48258355,-0.22113322
1706849710537,52.37165052909404,4.947146354243159,99.0,2.5929205,-3.301604,9.576807,-40.739998,11.7,-22.14,-0.04642576,-0.17104226,-0.11362094
1706849711654,52.37165601924062,4.947139900177717,98.0,4.084508,-0.15083471,8.566454,-45.36,2.9399998,-20.76,-0.19181168,0.5693264,-0.23090707
1706849712774,52.37167127430439,4.94715373031795,97.0,5.8562174,2.0901382,7.917625,-45.059998,-0.9,-22.32,0.22602014,-0.26389378,-0.31764993
1706849713893,52.3716826736927,4.947146773338318,97.0,6.6750345,0.050278235,7.5201874,-45.0,-2.6399999,-21.06,0.57543504,-0.7770206,-0.41416663
1706849715010,52.37169696483761,4.94713612832129,95.0,5.815516,1.4413095,5.6551046,-45.36,-5.8799996,-22.68,0.05131268,-0.20769419,0.09773844
