timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ
1706815746007,0.0,0.0,78.0,3.0023289,-5.9926867,7.156269,-15.24,41.399998,-1.74,-0.0036651916,0.0,-0.0012217305
1706815747127,0.0,0.0,77.0,2.944868,-6.0285997,7.1706343,-15.48,41.1,-3.36,-0.0012217305,0.0012217305,-0.002443461
1706815748246,0.0,0.0,76.0,2.9496565,-5.877765,7.192182,-14.639999,40.68,-4.2599998,0.009773844,0.007330383,-0.009773844
1706815749365,0.0,0.0,75.0,2.9999347,-5.8586116,7.156269,-16.08,41.1,-3.4199998,0.0036651916,-0.002443461,-0.002443461
1706815750480,0.0,0.0,73.0,3.028665,-6.0836663,7.177817,-15.9,41.82,-3.6599998,-0.008552114,0.0,0.009773844
1706815751524,0.0,0.0,70.0,2.9975405,-5.901707,7.192182,-16.02,40.62,-3.6,0.0,0.0036651916,0.0036651916
1706815752723,0.0,0.0,68.0,2.9352913,-6.0357823,7.141904,-16.08,40.44,-3.72,-0.009773844,-0.002443461,-0.002443461
1706815753842,0.0,0.0,67.0,2.9472623,-5.9567738,7.2113357,-15.42,40.739998,-2.6399999,0.0012217305,-0.002443461,-0.0012217305
1706815754961,0.0,0.0,66.0,3.0071173,-6.0238113,7.1969705,-15.179999,41.94,-3.72,-0.0036651916,0.004886922,0.004886922
1706815756081,0.0,0.0,64.0,3.016694,-6.0405707,7.2089415,-14.82,40.2,-2.52,-0.0012217305,0.0,0.0
