timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ
1706887583132,52.371261985972524,4.94751968421042,0.0,2.0757728,2.8874073,9.883265,0.0,0.0,0.0,0.0,0.0,0.0
1706887584148,52.3712450126186,4.947583805769682,0.0,-2.6312277,5.073313,9.016563,3.9599998,-35.28,-27.599998,-0.034208454,0.07696902,-0.38973203
1706887585205,52.37117774784565,4.947604676708579,0.0,0.7038953,3.8498764,8.451532,-2.76,-33.36,-30.06,0.0842994,0.11728613,-0.12950343
1706887586323,52.371167773380876,4.947608113288879,0.0,0.49799395,4.5441947,11.070788,12.0,-31.679998,-25.26,-0.08307768,-0.21135938,-0.096516706
1706887587443,52.37117372453213,4.947620937600732,0.0,-1.0247183,2.3511062,8.944737,15.54,-29.279999,-27.599998,0.111177474,-0.052534413,0.0061086523
1706887588563,52.37117229960859,4.947598893195391,0.0,0.33039984,3.7086184,9.200917,1.8,-22.98,-12.0,-0.061086524,-0.013439035,-0.15149458
1706887589682,52.37117544282228,4.947572406381369,0.0,-0.51954174,3.6846764,9.227253,5.64,-22.38,-15.42,-0.012217305,-0.11362094,-0.3042109
1706887590798,52.37120687495917,4.947562180459499,0.0,0.48362875,2.420538,9.799467,10.139999,-26.16,-17.22,-0.2919936,-0.013439035,0.12950343
1706887591917,52.371243420057,4.947522198781371,0.0,-0.18435353,2.4827871,9.555259,4.92,-25.439999,-18.9,-0.1685988,0.013439035,0.105068825
1706887593036,52.37128222826868,4.947531670331955,0.0,-0.2657564,2.669535,9.512163,2.58,-25.14,-17.82,0.0012217305,0.008552114,-0.009773844
1706887594116,52.37131827045232,4.9475423991680145,0.0,-0.34955344,2.645593,9.382876,1.9799999,-26.22,-15.599999,0.018325957,0.0061086523,-0.004886922
1706887595273,52.37133281305432,4.947551786899567,0.0,-1.7238252,4.8841715,7.8505874,2.28,-28.74,-22.92,0.3371976,0.28221974,-0.6963864
1706887596386,52.37134982831776,4.947582883760333,0.0,0.0023942017,4.146757,8.384495,7.2599998,-29.519999,-19.02,-0.31398472,-0.41416663,-0.2919936
1706887597507,52.37136248499155,4.9475624319165945,0.0,-3.4284968,3.1244333,8.628703,18.539999,-20.279999,-30.96,0.1441642,0.22602014,0.16371189
1706887598624,52.37136248499155,4.9475624319165945,0.0,-3.0765493,5.6527104,8.001422,17.16,-26.46,-25.439999,-0.021991149,0.20280726,0.63285637
1706887599743,52.37135762348771,4.947574585676193,0.0,-1.3359646,3.8402996,9.078813,7.44,-31.38,-23.22,0.17470746,-0.19058995,-0.20647246
1706887600860,52.37136818468571,4.9475727416574955,0.0,-2.372654,5.133168,8.346188,6.8399997,-27.06,-29.22,0.07941248,0.08307768,0.14905111
1706887601979,52.371379625983536,4.947560839354992,0.0,-1.6639702,6.179435,7.5800424,5.04,-29.88,-26.88,0.05009095,0.06719518,-0.02076942
1706887603097,52.371372920461,4.947559330612421,0.0,-1.8698715,5.6551046,8.286332,5.58,-29.279999,-26.279999,-0.2125811,-0.05497787,0.0012217305
1706887604216,52.371370028704405,4.947552373632789,0.0,-1.8315643,5.044583,8.35337,6.0,-25.98,-29.76,-0.028099801,0.015882496,-0.103847094
1706887605331,52.37137652467936,4.94753778912127,0.0,-1.7884687,4.865018,8.425196,6.7799997,-26.22,-30.3,-0.13805555,-0.015882496,0.012217305
1706887606447,52.37138021271676,4.947523456066847,0.0,-1.982399,5.0158525,8.616732,6.72,-25.68,-31.56,-0.008552114,-0.009773844,-0.02076942
1706887607568,52.37138021271676,4.947523456066847,0.0,-1.8698715,5.3318872,8.401254,6.24,-25.8,-32.04,0.48624873,0.15027285,0.09040806
1706887608686,52.37138021271676,4.947523456066847,0.0,-1.9081788,4.948815,8.420407,6.42,-26.88,-29.699999,0.047647487,0.02565634,0.10262536
1706887609804,52.37138021271676,4.947523456066847,0.0,-0.93852705,4.9344497,8.504205,6.0,-25.8,-30.9,-0.07941248,0.111177474,0.30543262
1706887610923,52.37138021271676,4.947523456066847,0.0,-2.4420857,4.7884035,8.631097,5.1,-25.019999,-31.56,-0.23457226,-0.0036651916,0.10629055
1706887612041,52.37138021271676,4.947523456066847,0.0,-0.61770403,4.747702,8.00621,1.8,-17.4,-34.92,-0.004886922,0.32986724,0.6719518
1706887613081,52.37135875504464,4.947521612048149,0.0,-1.3096284,5.4180784,6.885724,1.1999999,-5.04,-39.66,0.042760566,0.2284636,0.28588495
1706887614276,52.37136893905699,4.947532508522272,0.0,-0.021547815,4.4125137,8.671799,1.0799999,-1.02,-36.96,-1.2253957,0.39095375,0.9993755
1706887615390,52.3713789973408,4.9475486017763615,0.0,-2.2840683,2.2002714,8.987833,14.16,17.76,-34.62,0.2932153,0.04153884,-0.10262536
1706887616510,52.37138867843896,4.947554972022772,0.0,-2.2840683,1.3934253,9.907207,17.699999,21.9,-30.84,-0.014660766,-0.07574729,0.008552114
1706887617628,52.37138867843896,4.947554972022772,0.0,-2.0207062,7.7691846,6.909666,18.3,18.6,-32.76,3.5662313,0.43371433,0.7318166
1706887618748,52.37138310447335,4.947539214044809,0.0,-0.17238252,5.5880666,7.896077,14.099999,2.8799999,-32.64,0.05497787,-0.036651913,0.17592919
1706887619864,52.37137233372778,4.947541560977697,0.0,-0.79726917,5.2600613,8.817844,29.34,5.2799997,-10.2,-0.04642576,0.25167647,0.5375614
1706887620982,52.37135712057352,4.947526976466179,0.0,0.11971009,5.8442464,8.090008,23.88,13.2,-0.42,0.037873644,0.08674286,-0.06841691
